FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0014388044803851,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.41,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.41,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KGZ,Kyrgyz Republic,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.41,0.0,0.0,0.0,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,KHM,Cambodia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,1.29967501949092,1.25803803942294,1.55206896870293,1.47330353883243,1.24244301834721,1.62132743141335,1.75352822140664,1.63135542967197,1.67600171734867,0.0,2.58380224440404,2.30084156836334,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,1.29967501949092,1.25803803942294,1.55206896870293,1.47330353883243,1.24244301834721,1.62132743141335,1.75352822140664,1.63135542967197,1.67600171734867,0.0,2.58380224440404,2.30084156836334,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,1.29967501949092,1.25803803942294,1.55206896870293,1.47330353883243,1.24244301834721,1.62132743141335,1.75352822140664,1.63135542967197,1.67600171734867,0.0,2.58380224440404,2.30084156836334,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,1.29967501949092,1.25803803942294,1.55206896870293,1.47330353883243,1.24244301834721,1.62132743141335,1.75352822140664,1.63135542967197,1.67600171734867,0.0,2.58380224440404,2.30084156836334,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,2276.45228,2304.03081,2966.89867,2907.12913,2816.29967,3893.31629,4305.46496,4284.59919,4229.28572,0.0,7823.57916,7419.26447,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,2276.45228,2304.03081,2966.89867,2907.12913,2816.29967,3893.31629,4305.46496,4284.59919,4229.28572,0.0,7823.57916,7419.26447,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,2276.45228,2304.03081,2966.89867,2907.12913,2816.29967,3893.31629,4305.46496,4284.59919,4229.28572,0.0,7823.57916,7419.26447,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,2276.45228,2304.03081,2966.89867,2907.12913,2816.29967,3893.31629,4305.46496,4284.59919,4229.28572,0.0,7823.57916,7419.26447,
A,Annual,KIR,Kiribati,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,Annual,KNA,St. Kitts and Nevis,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
A,Annual,KNA,St. Kitts and Nevis,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",12,Trillions,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",12,Trillions,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",12,Trillions,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",12,Trillions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",12,Trillions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
A,Annual,KWT,Kuwait,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
A,Annual,LAO,Lao PDR,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
A,Annual,LAO,Lao PDR,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
A,Annual,LBN,Lebanon,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
A,Annual,LBN,Lebanon,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",9,Billions,A,Normal value,PU,Public,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,LBR,Liberia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,
A,Annual,LBR,Liberia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,
A,Annual,LBR,Liberia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,
A,Annual,LBR,Liberia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSE,"Government Finance Statistics (GFS), Expense",3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,
A,Annual,LCA,St. Lucia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A,Annual,LCA,St. Lucia,IMF_GFSE_GEOPR_G14,Property expense other than interest: Rent expense,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSE,"Government Finance Statistics (GFS), Expense",6,Millions,A,Normal value,PU,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
